PostalCode,FSA,Latitude,Longitude,Place Name,FSA1,FSA-Province,AreaType
P3A3B3,P3A,46.522125,-80.987057,Sudbury,P,35,Urban
P3A3B4,P3A,46.523853,-80.966179,Sudbury,P,35,Urban
P3A3B5,P3A,46.523869,-80.966178,Sudbury,P,35,Urban
P3A3B6,P3A,46.523743,-80.964946,Sudbury,P,35,Urban
P3A3B7,P3A,46.523742,-80.964946,Sudbury,P,35,Urban
P3A3B8,P3A,46.5268,-80.9621,Sudbury,P,35,Urban
P3A3B9,P3A,46.525169,-80.963567,Sudbury,P,35,Urban
P3A3C1,P3A,46.524725,-80.962124,Sudbury,P,35,Urban
P3A3C2,P3A,46.524806,-80.962075,Sudbury,P,35,Urban
P3A3C3,P3A,46.52571721,-80.96117383,Sudbury,P,35,Urban
P3A3C4,P3A,46.521919,-80.958488,Sudbury,P,35,Urban
P3A3C5,P3A,46.520209,-80.958187,Sudbury,P,35,Urban
P3A3C6,P3A,46.521258,-80.958488,Sudbury,P,35,Urban
P3A3C8,P3A,46.522275,-80.958099,Sudbury,P,35,Urban
P3A3C9,P3A,46.522236,-80.958099,Sudbury,P,35,Urban
P3A3E1,P3A,46.523203,-80.958159,Sudbury,P,35,Urban
P3A3E2,P3A,46.52541946,-80.95682515,Sudbury,P,35,Urban
P3A3E3,P3A,46.524543,-80.95627,Sudbury,P,35,Urban
P3A3E4,P3A,46.5252195,-80.957698,Sudbury,P,35,Urban
P3A3E5,P3A,46.513664,-80.958333,Sudbury,P,35,Urban
P3A3E6,P3A,46.512161,-80.958458,Sudbury,P,35,Urban
P3A3E7,P3A,46.513679,-80.958458,Sudbury,P,35,Urban
P3A3E8,P3A,46.5142026,-80.95857265,Sudbury,P,35,Urban
P3A3E9,P3A,46.512173,-80.957352,Sudbury,P,35,Urban
P3A3G1,P3A,46.512179,-80.957352,Sudbury,P,35,Urban
P3A3G2,P3A,46.519607,-80.955926,Sudbury,P,35,Urban
P3A3G3,P3A,46.5202585,-80.9559285,Sudbury,P,35,Urban
P3A3G4,P3A,46.521163,-80.955929,Sudbury,P,35,Urban
P3A3G5,P3A,46.521566,-80.95592,Sudbury,P,35,Urban
P3A3G6,P3A,46.526228,-80.956131,Sudbury,P,35,Urban
P3A3G7,P3A,46.527016,-80.956328,Sudbury,P,35,Urban
P3A3G8,P3A,46.52003,-80.954444,Sudbury,P,35,Urban
P3A3G9,P3A,46.519432,-80.954578,Sudbury,P,35,Urban
P3A3H1,P3A,46.521691,-80.954653,Sudbury,P,35,Urban
P3A3H2,P3A,46.521402,-80.954719,Sudbury,P,35,Urban
P3A3H3,P3A,46.52259492,-80.95458525,Sudbury,P,35,Urban
P3A3H4,P3A,46.522852,-80.954454,Sudbury,P,35,Urban
P3A3H5,P3A,46.5141865,-80.9531225,Sudbury,P,35,Urban
P3A3H6,P3A,46.514191,-80.952868,Sudbury,P,35,Urban
P3A3H7,P3A,46.515644,-80.95314,Sudbury,P,35,Urban
P3A3H8,P3A,46.5154411,-80.95300363,Sudbury,P,35,Urban
P3A3H9,P3A,46.51651445,-80.95303707,Sudbury,P,35,Urban
P3A3J1,P3A,46.51784217,-80.95301589,Sudbury,P,35,Urban
P3A3J2,P3A,46.518018,-80.952972,Sudbury,P,35,Urban
P3A3J3,P3A,46.520112,-80.952951,Sudbury,P,35,Urban
P3A3J4,P3A,46.52080157,-80.95295253,Sudbury,P,35,Urban
P3A3J5,P3A,46.522792,-80.953062,Sudbury,P,35,Urban
P3A3J6,P3A,46.522192,-80.95305,Sudbury,P,35,Urban
P3A3J7,P3A,46.523431,-80.952964,Sudbury,P,35,Urban
P3A3J8,P3A,46.527545,-80.952743,Sudbury,P,35,Urban
P3A3J9,P3A,46.527565,-80.952743,Sudbury,P,35,Urban
P3A3K1,P3A,46.52877,-80.952739,Sudbury,P,35,Urban
P3A3K2,P3A,46.53053044,-80.95303155,Sudbury,P,35,Urban
P3A3K3,P3A,46.53186703,-80.95297034,Sudbury,P,35,Urban
P3A3K4,P3A,46.522792,-80.952804,Sudbury,P,35,Urban
P3A3K5,P3A,46.513376,-80.951933,Sudbury,P,35,Urban
P3A3K6,P3A,46.513383,-80.951933,Sudbury,P,35,Urban
P3A3K7,P3A,46.515223,-80.951675,Sudbury,P,35,Urban
P3A3K8,P3A,46.515215,-80.951675,Sudbury,P,35,Urban
P3A3K9,P3A,46.51797,-80.951032,Sudbury,P,35,Urban
P3A3L1,P3A,46.51723026,-80.95103989,Sudbury,P,35,Urban
P3A3L2,P3A,46.518195,-80.95103,Sudbury,P,35,Urban
P3A3L3,P3A,46.51894765,-80.95082051,Sudbury,P,35,Urban
P3A3L4,P3A,46.522225,-80.950836,Sudbury,P,35,Urban
P3A3L5,P3A,46.522498,-80.950836,Sudbury,P,35,Urban
P3A3L6,P3A,46.524708,-80.9503385,Sudbury,P,35,Urban
P3A3L7,P3A,46.525215,-80.950782,Sudbury,P,35,Urban
P3A3L8,P3A,46.513617,-80.950401,Sudbury,P,35,Urban
P3A3L9,P3A,46.513033,-80.950401,Sudbury,P,35,Urban
P3A3M1,P3A,46.514674,-80.950394,Sudbury,P,35,Urban
P3A3M2,P3A,46.51522,-80.950383,Sudbury,P,35,Urban
P3A3M3,P3A,46.515262,-80.950344,Sudbury,P,35,Urban
P3A3M4,P3A,46.5209125,-80.95040734,Sudbury,P,35,Urban
P3A3M5,P3A,46.523986,-80.949678,Sudbury,P,35,Urban
P3A3M6,P3A,46.522163,-80.949538,Sudbury,P,35,Urban
P3A3M7,P3A,46.523005,-80.949547,Sudbury,P,35,Urban
P3A3M8,P3A,46.52523,-80.949539,Sudbury,P,35,Urban
P3A3M9,P3A,46.525616,-80.949696,Sudbury,P,35,Urban
P3A3N1,P3A,46.526268,-80.94954,Sudbury,P,35,Urban
P3A3N2,P3A,46.527556,-80.949554,Sudbury,P,35,Urban
P3A3N3,P3A,46.528232,-80.949554,Sudbury,P,35,Urban
P3A3N4,P3A,46.51380725,-80.94930511,Sudbury,P,35,Urban
P3A3N5,P3A,46.512987,-80.949208,Sudbury,P,35,Urban
P3A3N6,P3A,46.516054,-80.949588,Sudbury,P,35,Urban
P3A3N7,P3A,46.51604501,-80.94941678,Sudbury,P,35,Urban
P3A3N8,P3A,46.51661723,-80.95057916,Sudbury,P,35,Urban
P3A3N9,P3A,46.51644142,-80.95175947,Sudbury,P,35,Urban
P3A3P1,P3A,46.522999,-80.948379,Sudbury,P,35,Urban
P3A3P2,P3A,46.523002,-80.948379,Sudbury,P,35,Urban
P3A3P3,P3A,46.525776,-80.948654,Sudbury,P,35,Urban
P3A3P4,P3A,46.528503,-80.948299,Sudbury,P,35,Urban
P3A3P5,P3A,46.528492,-80.94829,Sudbury,P,35,Urban
P3A3P6,P3A,46.529201,-80.948308,Sudbury,P,35,Urban
P3A3P7,P3A,46.512997,-80.947975,Sudbury,P,35,Urban
P3A3P8,P3A,46.513,-80.947975,Sudbury,P,35,Urban
P3A3P9,P3A,46.522479,-80.947097,Sudbury,P,35,Urban
P3A3R1,P3A,46.523004,-80.947088,Sudbury,P,35,Urban
P3A3R2,P3A,46.523074,-80.947049,Sudbury,P,35,Urban
P3A3R3,P3A,46.52626,-80.947097,Sudbury,P,35,Urban
P3A3R4,P3A,46.526258,-80.947355,Sudbury,P,35,Urban
P3A3R5,P3A,46.52811237,-80.94726226,Sudbury,P,35,Urban
P3A3R6,P3A,46.528453,-80.94715,Sudbury,P,35,Urban
P3A3R7,P3A,46.528449,-80.94715,Sudbury,P,35,Urban
P3A3R8,P3A,46.531029,-80.947118,Sudbury,P,35,Urban
P3A3R9,P3A,46.513004,-80.946835,Sudbury,P,35,Urban
P3A3S1,P3A,46.513997,-80.946808,Sudbury,P,35,Urban
P3A3S2,P3A,46.522991,-80.94583,Sudbury,P,35,Urban
P3A3S3,P3A,46.522994,-80.94583,Sudbury,P,35,Urban
P3A3S4,P3A,46.525229,-80.945822,Sudbury,P,35,Urban
P3A3S5,P3A,46.525231,-80.945822,Sudbury,P,35,Urban
P3A3S6,P3A,46.52838,-80.948098,Sudbury,P,35,Urban
P3A3S7,P3A,46.528374,-80.94807,Sudbury,P,35,Urban
P3A3S8,P3A,46.529635,-80.945932,Sudbury,P,35,Urban
P3A3S9,P3A,46.528337,-80.947025,Sudbury,P,35,Urban
P3A3T1,P3A,46.514064,-80.9455225,Sudbury,P,35,Urban
P3A3T2,P3A,46.513012,-80.945513,Sudbury,P,35,Urban
P3A3T3,P3A,46.507165,-80.944149,Sudbury,P,35,Urban
P3A3T4,P3A,46.512825,-80.944208,Sudbury,P,35,Urban
P3A3T5,P3A,46.512255,-80.944157,Sudbury,P,35,Urban
P3A3T6,P3A,46.515309,-80.944182,Sudbury,P,35,Urban
P3A3T7,P3A,46.514817,-80.944044,Sudbury,P,35,Urban
P3A3T8,P3A,46.51417,-80.944065,Sudbury,P,35,Urban
P3A3T9,P3A,46.519149,-80.944308,Sudbury,P,35,Urban
P3A3V2,P3A,46.517128,-80.944174,Sudbury,P,35,Urban
P3A3V3,P3A,46.523584,-80.94401,Sudbury,P,35,Urban
P3A3V4,P3A,46.522149,-80.94416,Sudbury,P,35,Urban
P3A3V5,P3A,46.523563,-80.944106,Sudbury,P,35,Urban
P3A3V6,P3A,46.525092,-80.944104,Sudbury,P,35,Urban
P3A3V7,P3A,46.528471,-80.94406,Sudbury,P,35,Urban
P3A3V8,P3A,46.529237,-80.943936,Sudbury,P,35,Urban
P3A3V9,P3A,46.527441,-80.944102,Sudbury,P,35,Urban
P3A3W1,P3A,46.508863,-80.9422095,Sudbury,P,35,Urban
P3A3W2,P3A,46.508866,-80.9422095,Sudbury,P,35,Urban
P3A3W3,P3A,46.512574,-80.942882,Sudbury,P,35,Urban
P3A3W4,P3A,46.51185,-80.942861,Sudbury,P,35,Urban
P3A3W5,P3A,46.512574,-80.942882,Sudbury,P,35,Urban
P3A3W6,P3A,46.515526,-80.942915,Sudbury,P,35,Urban
P3A3W7,P3A,46.515526,-80.942915,Sudbury,P,35,Urban
P3A3W8,P3A,46.51387,-80.941718,Sudbury,P,35,Urban
P3A3W9,P3A,46.514843,-80.941839,Sudbury,P,35,Urban
P3A3X1,P3A,46.5148935,-80.940444,Sudbury,P,35,Urban
P3A3X2,P3A,46.513872,-80.940451,Sudbury,P,35,Urban
P3A3X3,P3A,46.51498,-80.939304,Sudbury,P,35,Urban
P3A3X4,P3A,46.513862,-80.939294,Sudbury,P,35,Urban
P3A3X5,P3A,46.515091,-80.938397,Sudbury,P,35,Urban
P3A3X6,P3A,46.513852,-80.938027,Sudbury,P,35,Urban
P3A3X7,P3A,46.516533,-80.938065,Sudbury,P,35,Urban
P3A3X8,P3A,46.517147,-80.938457,Sudbury,P,35,Urban
P3A3X9,P3A,46.5239185,-80.9368845,Sudbury,P,35,Urban
P3A3Y1,P3A,46.522303,-80.936915,Sudbury,P,35,Urban
P3A3Y2,P3A,46.524369,-80.9368745,Sudbury,P,35,Urban
P3A3Y3,P3A,46.508027,-80.937069,Sudbury,P,35,Urban
P3A3Y4,P3A,46.50922118,-80.93567431,Sudbury,P,35,Urban
P3A3Y5,P3A,46.509362,-80.935584,Sudbury,P,35,Urban
P3A3Y6,P3A,46.5137755,-80.93555,Sudbury,P,35,Urban
P3A3Y7,P3A,46.51298,-80.935553,Sudbury,P,35,Urban
P3A3Y8,P3A,46.514805,-80.935547,Sudbury,P,35,Urban
P3A3Y9,P3A,46.515497,-80.935639,Sudbury,P,35,Urban
P3A3Z1,P3A,46.516613,-80.935547,Sudbury,P,35,Urban
P3A3Z2,P3A,46.517201,-80.935566,Sudbury,P,35,Urban
P3A3Z3,P3A,46.518042,-80.937852,Sudbury,P,35,Urban
P3A3Z4,P3A,46.523179,-80.935659,Sudbury,P,35,Urban
P3A3Z5,P3A,46.524407,-80.935638,Sudbury,P,35,Urban
P3A3Z6,P3A,46.509346,-80.93428,Sudbury,P,35,Urban
P3A3Z7,P3A,46.509711,-80.934283,Sudbury,P,35,Urban
P3A3Z8,P3A,46.509348,-80.93428,Sudbury,P,35,Urban
P3A3Z9,P3A,46.512993,-80.934302,Sudbury,P,35,Urban
P3A4A1,P3A,46.512996,-80.934302,Sudbury,P,35,Urban
P3A4A2,P3A,46.514831,-80.934295,Sudbury,P,35,Urban
P3A4A3,P3A,46.516622,-80.934312,Sudbury,P,35,Urban
P3A4A4,P3A,46.517289,-80.934322,Sudbury,P,35,Urban
P3A4A5,P3A,46.513011,-80.933035,Sudbury,P,35,Urban
P3A4A6,P3A,46.515098,-80.933019,Sudbury,P,35,Urban
P3A4A7,P3A,46.516621,-80.933006,Sudbury,P,35,Urban
P3A4A8,P3A,46.516652,-80.933006,Sudbury,P,35,Urban
P3A4A9,P3A,46.517366,-80.933006,Sudbury,P,35,Urban
P3A4B1,P3A,46.5200625,-80.9329935,Sudbury,P,35,Urban
P3A4B2,P3A,46.519339,-80.932991,Sudbury,P,35,Urban
P3A4B3,P3A,46.52216894,-80.93181239,Sudbury,P,35,Urban
P3A4B4,P3A,46.528924,-80.9317605,Sudbury,P,35,Urban
P3A4B5,P3A,46.528688,-80.932323,Sudbury,P,35,Urban
P3A4B6,P3A,46.5182425,-80.9328695,Sudbury,P,35,Urban
P3A4B7,P3A,46.5182425,-80.9328665,Sudbury,P,35,Urban
P3A4B8,P3A,46.514763,-80.928924,Sudbury,P,35,Urban
P3A4B9,P3A,46.514367,-80.9293,Sudbury,P,35,Urban
P3A4C1,P3A,46.517296,-80.930148,Sudbury,P,35,Urban
P3A4C2,P3A,46.517702,-80.930371,Sudbury,P,35,Urban
P3A4C3,P3A,46.523913,-80.929115,Sudbury,P,35,Urban
P3A4C4,P3A,46.523762,-80.929115,Sudbury,P,35,Urban
P3A4C5,P3A,46.525449,-80.929102,Sudbury,P,35,Urban
P3A4C6,P3A,46.525703,-80.929096,Sudbury,P,35,Urban
P3A4C7,P3A,46.5267565,-80.9290675,Sudbury,P,35,Urban
P3A4C8,P3A,46.529436,-80.929877,Sudbury,P,35,Urban
P3A4C9,P3A,46.529628,-80.930012,Sudbury,P,35,Urban
P3A4E1,P3A,46.529629,-80.930012,Sudbury,P,35,Urban
P3A4E2,P3A,46.522967,-80.925375,Sudbury,P,35,Urban
P3A4E3,P3A,46.522161,-80.925238,Sudbury,P,35,Urban
P3A4E4,P3A,46.525091,-80.925198,Sudbury,P,35,Urban
P3A4E5,P3A,46.525128,-80.925197,Sudbury,P,35,Urban
P3A4E6,P3A,46.52641851,-80.92534069,Sudbury,P,35,Urban
P3A4E7,P3A,46.523582,-80.9238805,Sudbury,P,35,Urban
P3A4E8,P3A,46.522252,-80.923902,Sudbury,P,35,Urban
P3A4E9,P3A,46.525091,-80.923856,Sudbury,P,35,Urban
P3A4G1,P3A,46.525115,-80.923856,Sudbury,P,35,Urban
P3A4G2,P3A,46.528405,-80.923805,Sudbury,P,35,Urban
P3A4G3,P3A,46.528998,-80.923428,Sudbury,P,35,Urban
P3A4G4,P3A,46.531331,-80.923793,Sudbury,P,35,Urban
P3A4G5,P3A,46.531849,-80.924675,Sudbury,P,35,Urban
P3A4G6,P3A,46.522178,-80.922326,Sudbury,P,35,Urban
P3A4G7,P3A,46.522177,-80.922326,Sudbury,P,35,Urban
P3A4G8,P3A,46.530449,-80.922386,Sudbury,P,35,Urban
P3A4G9,P3A,46.530448,-80.922386,Sudbury,P,35,Urban
P3A4H1,P3A,46.533608,-80.922394,Sudbury,P,35,Urban
P3A4H2,P3A,46.527955,-80.9223975,Sudbury,P,35,Urban
P3A4H3,P3A,46.528032,-80.922343,Sudbury,P,35,Urban
P3A4H4,P3A,46.522183,-80.920671,Sudbury,P,35,Urban
P3A4H5,P3A,46.522192,-80.920671,Sudbury,P,35,Urban
P3A4H6,P3A,46.524758,-80.919915,Sudbury,P,35,Urban
P3A4H7,P3A,46.528456,-80.921936,Sudbury,P,35,Urban
P3A4H8,P3A,46.52813696,-80.92231722,Sudbury,P,35,Urban
P3A4H9,P3A,46.532497,-80.9209885,Sudbury,P,35,Urban
P3A4J1,P3A,46.5323185,-80.9209325,Sudbury,P,35,Urban
P3A4J2,P3A,46.533698,-80.920911,Sudbury,P,35,Urban
P3A4J3,P3A,46.51757884,-80.92212965,Sudbury,P,35,Urban
P3A4J4,P3A,46.518057,-80.9214625,Sudbury,P,35,Urban
P3A4J5,P3A,46.518184,-80.921025,Sudbury,P,35,Urban
P3A4J6,P3A,46.5191095,-80.9184065,Sudbury,P,35,Urban
P3A4J7,P3A,46.51882519,-80.92043231,Sudbury,P,35,Urban
P3A4J8,P3A,46.520059,-80.918461,Sudbury,P,35,Urban
P3A4J9,P3A,46.517971,-80.920869,Sudbury,P,35,Urban
P3A4K1,P3A,46.518027,-80.922653,Sudbury,P,35,Urban
P3A4K2,P3A,46.517424,-80.919928,Sudbury,P,35,Urban
P3A4K3,P3A,46.516321,-80.918732,Sudbury,P,35,Urban
P3A4K4,P3A,46.516316,-80.918732,Sudbury,P,35,Urban
P3A4K5,P3A,46.51932726,-80.91895762,Sudbury,P,35,Urban
P3A4K6,P3A,46.518044,-80.918739,Sudbury,P,35,Urban
P3A4K7,P3A,46.522877,-80.919372,Sudbury,P,35,Urban
P3A4K8,P3A,46.52473019,-80.91863591,Sudbury,P,35,Urban
P3A4K9,P3A,46.525419,-80.919078,Sudbury,P,35,Urban
P3A4L1,P3A,46.5316645,-80.919387,Sudbury,P,35,Urban
P3A4L2,P3A,46.530465,-80.919206,Sudbury,P,35,Urban
P3A4L3,P3A,46.532117,-80.91938,Sudbury,P,35,Urban
P3A4L4,P3A,46.523751,-80.917278,Sudbury,P,35,Urban
P3A4L5,P3A,46.522882,-80.917141,Sudbury,P,35,Urban
P3A4L6,P3A,46.523986,-80.917271,Sudbury,P,35,Urban
P3A4L7,P3A,46.531269,-80.919202,Sudbury,P,35,Urban
P3A4L8,P3A,46.531257,-80.91926,Sudbury,P,35,Urban
P3A4L9,P3A,46.523938,-80.917181,Sudbury,P,35,Urban
P3A4M1,P3A,46.523941,-80.917179,Sudbury,P,35,Urban
P3A4M2,P3A,46.525418,-80.915575,Sudbury,P,35,Urban
P3A4M3,P3A,46.53034,-80.916438,Sudbury,P,35,Urban
P3A4M4,P3A,46.53209389,-80.91556557,Sudbury,P,35,Urban
P3A4M5,P3A,46.528665,-80.914913,Sudbury,P,35,Urban
P3A4M6,P3A,46.530498,-80.914372,Sudbury,P,35,Urban
P3A4M7,P3A,46.530863,-80.914684,Sudbury,P,35,Urban
P3A4M8,P3A,46.519769,-80.920914,Sudbury,P,35,Urban
P3A4M9,P3A,46.5202855,-80.9202675,Sudbury,P,35,Urban
P3A4N1,P3A,46.522042,-80.917748,Sudbury,P,35,Urban
P3A4N2,P3A,46.523073,-80.916428,Sudbury,P,35,Urban
P3A4N3,P3A,46.524028,-80.915114,Sudbury,P,35,Urban
P3A4N4,P3A,46.5241115,-80.915132,Sudbury,P,35,Urban
P3A4N5,P3A,46.525056,-80.913906,Sudbury,P,35,Urban
P3A4N6,P3A,46.526459,-80.912927,Sudbury,P,35,Urban
P3A4N7,P3A,46.53691,-80.907562,Sudbury,P,35,Urban
P3A4N8,P3A,46.528707,-80.912834,Sudbury,P,35,Urban
P3A4N9,P3A,46.52969797,-80.91279185,Sudbury,P,35,Urban
P3A4P1,P3A,46.522477,-80.912496,Sudbury,P,35,Urban
P3A4P2,P3A,46.522395,-80.91275,Sudbury,P,35,Urban
P3A4P3,P3A,46.522955,-80.912747,Sudbury,P,35,Urban
P3A4P4,P3A,46.52282724,-80.91262034,Sudbury,P,35,Urban
P3A4P5,P3A,46.524182,-80.91278,Sudbury,P,35,Urban
P3A4P6,P3A,46.524239,-80.912721,Sudbury,P,35,Urban
P3A4P7,P3A,46.525045,-80.912553,Sudbury,P,35,Urban
P3A4P8,P3A,46.524867,-80.912719,Sudbury,P,35,Urban
P3A4P9,P3A,46.525395,-80.912719,Sudbury,P,35,Urban
P3A4R1,P3A,46.525802,-80.912552,Sudbury,P,35,Urban
P3A4R2,P3A,46.525564,-80.910641,Sudbury,P,35,Urban
P3A4R3,P3A,46.525699,-80.9108825,Sudbury,P,35,Urban
P3A4R4,P3A,46.52545796,-80.91119492,Sudbury,P,35,Urban
P3A4R5,P3A,46.523528,-80.985576,Sudbury,P,35,Urban
P3A4R6,P3A,46.523877,-80.984339,Sudbury,P,35,Urban
P3A4R7,P3A,46.52029,-80.905739,Sudbury,P,35,Urban
P3A4R8,P3A,46.53269,-80.937322,Sudbury,P,35,Urban
P3A4R9,P3A,46.532691,-80.937322,Sudbury,P,35,Urban
P3A4S1,P3A,46.532692,-80.937322,Sudbury,P,35,Urban
P3A4S2,P3A,46.532693,-80.937322,Sudbury,P,35,Urban
P3A4S3,P3A,46.428883,-80.937162,Sudbury,P,35,Urban
P3A4S4,P3A,46.5152365,-80.9265445,Sudbury,P,35,Urban
P3A4S5,P3A,46.53337301,-80.95324026,Sudbury,P,35,Urban
P3A4S6,P3A,46.53316032,-80.95049211,Sudbury,P,35,Urban
P3A4S7,P3A,46.533906,-80.952174,Sudbury,P,35,Urban
P3A4S8,P3A,46.532695,-80.937322,Sudbury,P,35,Urban
P3A4S9,P3A,46.532696,-80.937322,Sudbury,P,35,Urban
P3A4T1,P3A,46.510913,-80.932099,Sudbury,P,35,Urban
P3A4T2,P3A,46.512022,-80.933037,Sudbury,P,35,Urban
P3A4T3,P3A,46.511917,-80.932896,Sudbury,P,35,Urban
P3A4T4,P3A,46.528935,-80.915025,Sudbury,P,35,Urban
P3A4T5,P3A,46.525897,-80.970166,Sudbury,P,35,Urban
P3A4T6,P3A,46.525897,-80.970175,Sudbury,P,35,Urban
P3A4T7,P3A,46.526021,-80.968438,Sudbury,P,35,Urban
P3A4T8,P3A,46.526229,-80.966839,Sudbury,P,35,Urban
P3A4T9,P3A,46.526088,-80.968637,Sudbury,P,35,Urban
P3A4V1,P3A,46.526308,-80.967547,Sudbury,P,35,Urban
P3A4V2,P3A,46.52651,-80.96755,Sudbury,P,35,Urban
P3A4V3,P3A,46.533164,-80.920704,Sudbury,P,35,Urban
P3A4V4,P3A,46.522139,-80.964447,Sudbury,P,35,Urban
P3A4V5,P3A,46.514296,-80.93302,Sudbury,P,35,Urban
P3A4V6,P3A,46.516498,-80.937443,Sudbury,P,35,Urban
P3A4V7,P3A,46.520683,-80.950606,Sudbury,P,35,Urban
P3A4V8,P3A,46.532497,-80.925123,Sudbury,P,35,Urban
P3A4V9,P3A,46.529021,-80.915312,Sudbury,P,35,Urban
P3A4W1,P3A,46.529004,-80.9150765,Sudbury,P,35,Urban
P3A4W3,P3A,46.52685576,-80.96755291,Sudbury,P,35,Urban
P3A4W4,P3A,46.526091,-80.968639,Sudbury,P,35,Urban
P3A4W5,P3A,46.526811,-80.968854,Sudbury,P,35,Urban
P3A4W6,P3A,46.532555,-80.925128,Sudbury,P,35,Urban
P3A4W7,P3A,46.513283,-80.93074,Sudbury,P,35,Urban
P3A4W8,P3A,46.514131,-80.932841,Sudbury,P,35,Urban
P3A4W9,P3A,46.524289,-80.934392,Sudbury,P,35,Urban
P3A4X1,P3A,46.524285,-80.934392,Sudbury,P,35,Urban
P3A4X2,P3A,46.532697,-80.937322,Sudbury,P,35,Urban
P3A4X3,P3A,46.525984,-80.927752,Sudbury,P,35,Urban
P3A4X4,P3A,46.512402,-80.953201,Sudbury,P,35,Urban
P3A4X5,P3A,46.525983,-80.927752,Sudbury,P,35,Urban
P3A4X6,P3A,46.530681,-80.927712,Sudbury,P,35,Urban
P3A4X7,P3A,46.530952,-80.92741,Sudbury,P,35,Urban
P3A4X8,P3A,46.525754,-80.973421,Sudbury,P,35,Urban
P3A4X9,P3A,46.524865,-80.973543,Sudbury,P,35,Urban
P3A4Y1,P3A,46.511462,-80.945517,Sudbury,P,35,Urban
P3A4Y2,P3A,46.52030594,-80.97022782,Sudbury,P,35,Urban
P3A4Y3,P3A,46.525812,-80.971565,Sudbury,P,35,Urban
P3A4Y4,P3A,46.5257169,-80.92863031,Sudbury,P,35,Urban
P3A4Y5,P3A,46.511402,-80.945517,Sudbury,P,35,Urban
P3A4Y6,P3A,46.511916,-80.932913,Sudbury,P,35,Urban
P3A4Y7,P3A,46.52514279,-80.92664756,Sudbury,P,35,Urban
P3A4Y8,P3A,46.514018,-80.928967,Sudbury,P,35,Urban
P3A4Y9,P3A,46.524961,-80.973815,Sudbury,P,35,Urban
P3A4Z1,P3A,46.51295458,-80.93194029,Sudbury,P,35,Urban
P3A4Z2,P3A,46.522136,-80.96438,Sudbury,P,35,Urban
P3A4Z3,P3A,46.522286,-80.983733,Sudbury,P,35,Urban
P3A4Z4,P3A,46.52494745,-80.9344672,Sudbury,P,35,Urban
P3A4Z5,P3A,46.528024,-80.959706,Sudbury,P,35,Urban
P3A4Z6,P3A,46.524968,-80.973815,Sudbury,P,35,Urban
P3A4Z7,P3A,46.48631,-80.850869,Sudbury,P,35,Urban
P3A4Z8,P3A,46.526702,-80.964848,Sudbury,P,35,Urban
P3A4Z9,P3A,46.526288,-80.965771,Sudbury,P,35,Urban
P3A5A1,P3A,46.52656524,-80.97246134,Sudbury,P,35,Urban
P3A5A2,P3A,46.526355,-80.96609,Sudbury,P,35,Urban
P3A5A3,P3A,46.527019,-80.9662165,Sudbury,P,35,Urban
P3A5A4,P3A,46.529998,-80.955069,Sudbury,P,35,Urban
P3A5A5,P3A,46.531159,-80.9582695,Sudbury,P,35,Urban
P3A5A6,P3A,46.530733,-80.955536,Sudbury,P,35,Urban
P3A5A7,P3A,46.53127946,-80.95546885,Sudbury,P,35,Urban
P3A5A8,P3A,46.53065,-80.956949,Sudbury,P,35,Urban
P3A5A9,P3A,46.530569,-80.95555,Sudbury,P,35,Urban
P3A5B1,P3A,46.52985477,-80.95555323,Sudbury,P,35,Urban
P3A5B2,P3A,46.526008,-80.970295,Sudbury,P,35,Urban
P3A5B3,P3A,46.530218,-80.958248,Sudbury,P,35,Urban
P3A5B4,P3A,46.5099615,-80.953233,Sudbury,P,35,Urban
P3A5B5,P3A,46.5110735,-80.9557935,Sudbury,P,35,Urban
P3A5B6,P3A,46.526692,-80.97372,Sudbury,P,35,Urban
P3A5B7,P3A,46.526521,-80.970283,Sudbury,P,35,Urban
P3A5B8,P3A,46.509965,-80.955602,Sudbury,P,35,Urban
P3A5B9,P3A,46.50997055,-80.95652838,Sudbury,P,35,Urban
P3A5C1,P3A,46.428883,-80.937162,Sudbury,P,35,Urban
P3A5C2,P3A,46.519453,-80.983286,Sudbury,P,35,Urban
P3A5C3,P3A,46.428883,-80.937162,Sudbury,P,35,Urban
P3A5C4,P3A,46.428883,-80.937162,Sudbury,P,35,Urban
P3A5C5,P3A,46.53390468,-80.92937522,Sudbury,P,35,Urban
P3A5C6,P3A,46.531891,-80.931122,Sudbury,P,35,Urban
P3A5C7,P3A,46.531845,-80.931009,Sudbury,P,35,Urban
P3A5C8,P3A,46.5336635,-80.9329495,Sudbury,P,35,Urban
P3A5C9,P3A,46.5350885,-80.9329715,Sudbury,P,35,Urban
P3A5E1,P3A,46.53246484,-80.93144139,Sudbury,P,35,Urban
P3A5E2,P3A,46.532523,-80.931825,Sudbury,P,35,Urban
P3A5E3,P3A,46.530798,-80.958154,Sudbury,P,35,Urban
P3A5E4,P3A,46.527507,-80.961686,Sudbury,P,35,Urban
P3A5E5,P3A,46.510654,-80.958623,Sudbury,P,35,Urban
P3A5E6,P3A,46.5299975,-80.9550585,Sudbury,P,35,Urban
P3A5E7,P3A,46.520821,-80.932391,Sudbury,P,35,Urban
P3A5E8,P3A,46.533004,-80.919372,Sudbury,P,35,Urban
P3A5E9,P3A,46.52746477,-80.96065046,Sudbury,P,35,Urban
